"GEO_ID","NAME","B01001G_001E","B01001G_001M","B01001G_002E","B01001G_002M","B01001G_003E","B01001G_003M","B01001G_004E","B01001G_004M","B01001G_005E","B01001G_005M","B01001G_006E","B01001G_006M","B01001G_007E","B01001G_007M","B01001G_008E","B01001G_008M","B01001G_009E","B01001G_009M","B01001G_010E","B01001G_010M","B01001G_011E","B01001G_011M","B01001G_012E","B01001G_012M","B01001G_013E","B01001G_013M","B01001G_014E","B01001G_014M","B01001G_015E","B01001G_015M","B01001G_016E","B01001G_016M","B01001G_017E","B01001G_017M","B01001G_018E","B01001G_018M","B01001G_019E","B01001G_019M","B01001G_020E","B01001G_020M","B01001G_021E","B01001G_021M","B01001G_022E","B01001G_022M","B01001G_023E","B01001G_023M","B01001G_024E","B01001G_024M","B01001G_025E","B01001G_025M","B01001G_026E","B01001G_026M","B01001G_027E","B01001G_027M","B01001G_028E","B01001G_028M","B01001G_029E","B01001G_029M","B01001G_030E","B01001G_030M","B01001G_031E","B01001G_031M"
"310M400US46300","Twin Falls, ID Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US17340","Clearlake, CA Micro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US18880","Crestview-Fort Walton Beach-Destin, FL Metro Area","11853","2669","5192","1384","803","367","915","829","771","374","281","328","523","375","689","571","99","148","43","61","573","549","207","198","83","108","48","85","157","182","0","229","6661","1680","1347","729","742","457","747","632","203","226","210","330","605","392","412","400","148","263","639","362","1057","575","186","212","251","229","0","229","114","193"
"310M400US22900","Fort Smith, AR-OK Metro Area","17699","2112","9372","1218","1096","391","528","301","1568","719","767","357","463","428","1174","533","380","306","296","176","917","329","637","362","756","276","667","364","87","68","36","77","8327","1422","597","284","1195","574","1101","406","591","353","242","225","777","611","582","394","448","237","532","267","1339","477","454","241","182","146","263","134","24","42"
"310M400US25180","Hagerstown-Martinsburg, MD-WV Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US27260","Jacksonville, FL Metro Area","53099","5759","25100","3441","4105","1208","3760","1269","3314","1014","1757","688","311","261","2129","1293","1971","957","1327","895","2121","819","1810","783","976","578","919","487","549","481","51","93","27999","3157","4169","1151","4634","1080","4824","1547","1327","608","810","612","1568","770","1947","798","1847","803","2843","960","1565","620","1543","661","778","443","102","121","42","75"
"310M400US30620","Lima, OH Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US38820","Port Angeles, WA Micro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US39900","Reno, NV Metro Area","21532","2855","9478","1585","2120","666","794","422","1475","499","209","161","315","183","699","469","331","256","687","406","1224","522","652","421","626","345","316","233","0","211","30","52","12054","1825","1879","729","1369","434","1103","539","789","458","733","384","918","566","1235","749","613","413","1471","685","1073","469","327","221","329","256","161","165","54","89"
"310M400US36980","Owensboro, KY Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US11900","Athens, OH Micro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
"310M400US21780","Evansville, IN-KY Metro Area","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null"
